Pattern	Desired Output	Network Output
106	0.000000	0.310155
107	0.000000	0.062501
108	0.000000	0.063855
109	0.000000	0.063855
110	0.000000	0.293561
111	0.000000	0.293561
112	0.000000	0.293561
113	0.000000	0.293561
114	1.000000	0.293561
115	0.000000	0.293561
116	0.000000	0.293561
117	0.000000	0.293561
118	0.000000	0.293561
119	0.000000	0.293561
120	1.000000	0.293561
121	0.000000	0.293561
122	0.000000	0.056877
123	0.000000	0.293561
124	1.000000	0.208306
125	0.000000	0.364099
126	1.000000	0.366395
127	0.000000	0.055481
128	0.000000	0.350225
129	0.000000	0.057421
130	0.000000	0.424230
131	0.000000	0.012552
132	0.000000	0.013486
133	0.000000	0.130082
134	0.000000	0.054413
135	0.000000	0.134632
136	0.000000	0.366377
137	0.000000	0.130794
138	0.000000	0.054408
139	0.000000	0.236109
140	0.000000	0.315953
141	1.000000	0.058864
142	1.000000	0.366378
143	0.000000	0.054408
144	0.000000	0.366394
145	0.000000	0.065209
146	1.000000	0.093288
147	0.000000	0.093288
148	0.000000	0.093288
149	0.000000	0.104812
150	0.000000	0.054555
151	0.000000	0.274718
152	0.000000	0.054408
153	0.000000	0.365512
154	0.000000	0.366394
155	0.000000	0.065095
156	0.000000	0.354512
157	0.000000	0.014037
158	0.000000	0.059790
159	0.000000	0.353548
160	0.000000	0.054413
161	0.000000	0.366218
162	0.000000	0.366396
163	0.000000	0.217705
164	0.000000	0.366360
165	0.000000	0.054465
166	0.000000	0.054408
167	0.000000	0.054408
168	0.000000	0.054408
169	1.000000	0.054408
170	0.000000	0.054408
171	1.000000	0.055766
172	0.000000	0.056411
173	0.000000	0.366396
174	0.000000	0.014054
175	0.000000	0.013924
176	0.000000	0.025680
177	0.000000	0.364818
178	0.000000	0.055770
179	0.000000	0.013546
180	0.000000	0.054408
181	0.000000	0.054504
182	1.000000	0.013548
183	0.000000	0.054408
184	0.000000	0.054408
185	0.000000	0.054408
186	0.000000	0.364090
187	0.000000	0.013557
188	0.000000	0.054408
189	0.000000	0.366377
190	0.000000	0.054409
191	0.000000	0.054409
192	0.000000	0.054409
193	0.000000	0.054409
194	0.000000	0.054409
195	0.000000	0.054409
196	0.000000	0.054409
197	1.000000	0.366395
198	0.000000	0.054408
199	0.000000	0.054408
200	0.000000	0.271173
201	0.000000	0.354341
202	0.000000	0.054410
203	0.000000	0.054409
204	0.000000	0.054409
205	0.000000	0.054409
206	0.000000	0.054409
207	0.000000	0.054409
208	0.000000	0.054408
209	0.000000	0.054408
210	1.000000	0.054408
211	0.000000	0.358307
212	0.000000	0.054462
213	0.000000	0.023475
214	1.000000	0.054408
215	0.000000	0.054408
216	0.000000	0.054408
217	0.000000	0.054408
218	0.000000	0.054628
219	0.000000	0.054409
220	0.000000	0.054409
221	0.000000	0.297826
222	0.000000	0.054408
223	0.000000	0.054408
224	0.000000	0.054408
225	0.000000	0.054408
226	0.000000	0.054413
227	0.000000	0.054413
228	0.000000	0.069321
229	0.000000	0.054413
230	0.000000	0.054413
231	0.000000	0.054408
232	0.000000	0.054408
233	0.000000	0.054408
234	1.000000	0.054408
235	0.000000	0.054408
236	0.000000	0.054408
237	0.000000	0.054408
238	0.000000	0.054408
239	0.000000	0.054408
240	0.000000	0.054408
241	0.000000	0.054408
242	0.000000	0.054408
243	0.000000	0.054408
244	0.000000	0.054408
245	0.000000	0.054408
246	0.000000	0.054408
247	0.000000	0.054408
248	0.000000	0.054409
249	0.000000	0.022790
